Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,B365AHH,B365AHA,B365AH,Country,Season
E3,2003-10-18,Stockport,Notts County,2,2,D,0,0,D,G Laws,9,7,5,3,8,14,13,4,2,0,0,0,2.0,3.25,3.25,2.0,3.25,3.45,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-18,Tranmere,Oldham,2,1,H,0,1,A,A Bates,8,11,5,6,16,11,3,5,2,1,0,0,2.5,3.2,2.5,2.4,3.25,2.65,2.3,3.0,2.4,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,1.6,2.15,,,,,,,EN,2003/2004
E3,2003-10-18,Wrexham,Bristol City,0,0,D,0,0,D,M Clattenburg,6,5,0,0,12,15,5,5,1,2,0,0,2.5,3.2,2.5,2.5,3.2,2.55,2.35,3.0,2.35,2.25,3.2,2.75,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-10-18,Wycombe,Barnsley,1,2,A,0,2,A,M Cooper,8,6,6,5,16,24,7,6,2,3,0,0,2.6,3.2,2.4,2.65,3.2,2.45,2.35,3.0,2.35,2.6,3.2,2.375,2.62,3.2,2.38,2.62,3.2,2.37,2.5,3.1,2.5,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-21,Blackpool,Rushden & D,2,3,A,1,1,D,N Miller,21,12,13,8,5,7,8,1,1,0,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,1.91,3.4,3.25,2.0,3.25,3.25,1.91,3.4,3.4,2.1,3.2,3.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-21,Bournemouth,Luton,6,3,H,4,2,H,A Marriner,12,7,8,4,13,11,3,3,1,2,0,0,2.1,3.25,3.0,2.0,3.25,3.4,2.0,3.0,2.9,1.8,3.4,3.6,1.83,3.4,3.6,1.83,3.4,3.6,2.0,3.2,3.2,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-21,Brentford,Brighton,4,0,H,2,0,H,M Jones,11,6,9,3,16,13,15,3,1,1,0,0,2.7,3.2,2.3,2.8,3.25,2.3,2.8,3.0,2.1,2.6,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.38,2.87,3.3,2.1,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-21,Chesterfield,Hartlepool,1,2,A,0,1,A,L Probert,9,11,4,7,15,12,5,4,1,1,0,0,2.8,3.25,2.2,2.65,3.25,2.4,2.6,3.0,2.2,2.5,3.2,2.5,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.25,2.2,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-21,Grimsby,Notts County,2,0,H,1,0,H,L Mason,16,12,10,6,9,9,8,6,0,1,0,0,1.72,3.5,4.0,1.73,3.4,4.4,1.65,3.1,4.0,1.73,3.4,4.0,1.73,3.4,4.2,1.73,3.4,4.2,1.66,3.4,4.33,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-21,Peterboro,Barnsley,2,3,A,2,1,H,S Tanner,11,12,7,9,11,11,8,5,2,3,0,0,2.3,3.2,2.7,2.45,3.25,2.6,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-10-21,Port Vale,QPR,2,0,H,2,0,H,F Stretton,15,10,8,4,12,18,3,3,1,2,1,0,2.5,3.2,2.5,2.65,3.25,2.4,2.4,3.0,2.3,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-21,Stockport,Colchester,1,3,A,0,2,A,K Friend,14,8,3,6,9,15,5,9,1,2,0,0,2.37,3.2,2.62,2.3,3.25,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.25,3.2,2.75,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-21,Tranmere,Swindon,1,0,H,0,0,D,A Hall,13,10,10,7,12,20,1,6,1,3,0,0,2.2,3.25,2.8,2.3,3.25,2.8,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-21,Wrexham,Oldham,4,0,H,2,0,H,M Messias,11,10,7,2,7,17,3,6,1,3,0,0,2.2,3.25,2.8,2.3,3.25,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.2,2.62,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-21,Wycombe,Bristol City,3,0,H,1,0,H,M Fletcher,9,6,3,0,15,12,3,4,2,1,0,2,3.0,3.25,2.1,3.15,3.25,2.1,2.8,3.0,2.1,3.2,3.2,2.0,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.2,2.1,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-22,Sheffield Weds,Plymouth,1,3,A,0,1,A,G Laws,6,11,2,7,10,6,5,7,2,1,0,0,1.9,3.25,3.5,2.05,3.25,3.3,2.0,2.9,3.0,2.1,3.0,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-25,Barnsley,Grimsby,0,0,D,0,0,D,A Wiley,11,8,6,3,15,18,8,4,0,1,0,0,1.83,3.25,3.75,2.0,3.25,3.4,2.0,3.0,2.9,1.8,3.4,3.6,1.83,3.25,3.75,1.83,3.25,3.75,2.1,3.2,3.0,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-10-25,Brighton,Stockport,0,1,A,0,0,D,P Armstrong,14,9,10,7,14,12,12,5,1,1,0,0,1.44,3.75,6.5,1.53,3.5,6.1,1.45,3.5,5.0,1.444,3.6,6.5,1.44,3.75,6.5,1.44,3.75,6.5,1.5,3.4,6.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-25,Bristol City,Sheffield Weds,1,1,D,0,1,A,M Warren,12,6,7,5,12,9,3,2,0,3,0,0,2.2,3.25,2.8,2.2,3.3,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-10-25,Colchester,Chesterfield,1,0,H,1,0,H,C Penton,13,12,6,6,11,17,4,4,2,3,0,1,1.61,3.6,4.5,1.68,3.5,4.5,1.6,3.3,4.0,1.727,3.2,4.333,1.62,3.4,5.0,1.61,3.4,5.0,1.61,3.3,5.0,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-25,Hartlepool,Wycombe,1,1,D,1,1,D,M Atkinson,11,14,5,10,11,15,7,6,0,2,0,0,1.57,3.6,5.0,1.57,3.5,5.5,1.55,3.3,4.5,1.571,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.57,3.5,5.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-25,Luton,Peterboro,1,1,D,1,0,H,D Crick,6,7,3,4,17,16,3,8,2,1,1,0,1.66,3.4,4.5,1.72,3.4,4.4,1.7,3.2,3.7,1.727,3.2,4.333,1.67,3.4,4.5,1.66,3.4,4.5,1.72,3.4,4.0,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-10-25,Notts County,Brentford,2,0,H,1,0,H,A Penn,20,7,10,2,11,15,15,7,0,2,0,0,2.37,3.2,2.62,2.4,3.3,2.6,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.37,3.2,2.62,2.3,3.2,2.62,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-10-25,Oldham,Bournemouth,1,1,D,1,1,D,G Laws,14,12,5,7,5,12,8,7,1,1,0,0,2.2,3.25,2.8,2.2,3.3,2.85,2.2,3.0,2.6,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-10-25,Plymouth,Blackpool,1,0,H,1,0,H,S Tanner,20,4,11,1,9,15,9,0,2,3,0,1,1.53,3.5,5.5,1.67,3.4,4.8,1.65,3.2,3.9,1.615,3.5,4.5,1.62,3.4,5.0,1.61,3.4,5.0,1.57,3.5,5.0,1.6,2.15,,,,,,,EN,2003/2004
E3,2003-10-25,QPR,Tranmere,1,1,D,0,1,A,K Wright,16,5,5,3,8,15,15,9,1,2,0,0,1.57,3.6,5.0,1.55,3.5,5.9,1.5,3.4,4.7,1.4,3.75,7.0,1.57,3.4,5.5,1.57,3.4,5.5,1.53,3.4,5.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-25,Rushden & D,Wrexham,2,3,A,0,2,A,K Friend,8,23,4,12,13,7,3,4,1,0,0,0,2.2,3.25,2.8,2.15,3.3,2.95,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-10-25,Swindon,Port Vale,0,0,D,0,0,D,T Kettle,5,2,1,0,22,14,6,1,2,3,0,0,2.2,3.25,2.8,2.1,3.3,3.1,2.1,3.0,2.8,2.0,3.4,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-10-28,Barnsley,Wrexham,2,1,H,1,0,H,M Cowburn,8,5,5,3,15,7,8,5,2,1,0,0,1.83,3.25,3.75,2.0,3.35,3.3,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.0,3.25,3.25,2.1,3.2,3.0,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-10-31,Wrexham,Colchester,0,1,A,0,1,A,P Prosser,15,6,9,3,13,14,6,5,1,1,0,0,1.9,3.25,3.5,1.9,3.3,3.6,1.9,3.1,3.0,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,2.0,3.2,3.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-11-01,Brentford,Barnsley,2,1,H,0,0,D,L Probert,8,8,4,3,20,10,4,4,2,2,0,0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.0,2.4,2.2,3.2,2.8,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-11-01,Bristol City,Luton,1,1,D,1,1,D,T Leake,16,8,6,4,8,16,6,3,2,3,0,0,1.72,3.5,4.0,1.7,3.5,4.4,1.7,3.2,3.7,1.62,3.5,4.5,1.73,3.25,4.33,1.75,3.4,4.0,1.72,3.25,4.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-11-01,Chesterfield,Port Vale,1,0,H,0,0,D,P Joslin,2,8,1,5,11,16,3,8,3,1,0,0,2.62,3.2,2.37,2.65,3.3,2.35,2.4,3.0,2.3,2.8,3.2,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.2,2.3,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-11-01,Notts County,Hartlepool,1,0,H,0,0,D,P Danson,9,9,6,4,16,15,2,2,0,3,0,0,2.6,3.2,2.4,2.65,3.25,2.4,2.4,3.0,2.3,2.38,3.2,2.6,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.1,2.37,1.7,2.0,,,,,,,EN,2003/2004
E3,2003-11-01,Peterboro,Brighton,2,2,D,2,1,H,M Ryan,12,6,6,4,12,11,6,6,0,0,0,0,2.75,3.25,2.25,2.8,3.3,2.25,2.4,3.0,2.3,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-11-01,Plymouth,Oldham,2,2,D,1,1,D,M Warren,16,7,10,4,13,17,12,8,0,2,1,2,1.61,3.4,5.0,1.65,3.4,5.0,1.6,3.3,4.0,1.57,3.5,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.57,3.5,5.0,1.6,2.15,,,,,,,EN,2003/2004
E3,2003-11-01,Rushden & D,Grimsby,3,1,H,0,1,A,R Olivier,9,17,7,8,12,9,5,5,2,2,0,0,2.2,3.25,2.8,2.15,3.3,3.0,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.88,2.3,3.1,2.75,1.6,2.15,,,,,,,EN,2003/2004
E3,2003-11-01,Sheffield Weds,Blackpool,0,1,A,0,0,D,C Webster,18,10,9,6,9,9,9,2,1,1,0,0,1.61,3.4,5.0,1.65,3.4,5.0,1.65,3.2,3.9,1.73,3.2,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.7,2.0,,,,,,,EN,2003/2004
E3,2003-11-01,Stockport,QPR,1,2,A,0,2,A,M Fletcher,8,9,2,8,8,11,6,6,1,3,0,0,2.8,3.25,2.2,2.95,3.25,2.2,2.6,3.0,2.2,3.0,3.2,2.1,2.88,3.2,2.2,2.88,3.2,2.2,2.75,3.1,2.3,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-11-01,Swindon,Wycombe,2,0,H,1,0,H,A Butler,11,7,5,2,8,10,2,8,1,2,0,0,1.66,3.5,4.33,1.7,3.5,4.4,1.8,3.1,3.4,1.8,3.2,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-11-01,Tranmere,Bournemouth,1,1,D,1,0,H,M Atkinson,9,11,5,4,14,11,5,4,1,1,0,0,2.25,3.25,2.75,2.3,3.25,2.75,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-11-11,Blackpool,Wrexham,0,1,A,0,0,D,S Mathieson,12,9,4,4,11,12,5,8,1,2,0,0,2.2,3.25,2.8,2.25,3.25,2.85,2.2,3.1,2.5,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.88,2.3,3.2,2.62,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-11,QPR,Brentford,1,0,H,1,0,H,R Pearson,11,7,4,4,18,16,4,4,2,3,0,0,1.61,3.4,5.0,1.65,3.4,5.0,1.7,3.1,3.8,1.67,3.25,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.66,3.3,4.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-15,Barnsley,Tranmere,2,0,H,1,0,H,M Ryan,9,13,5,9,14,13,5,2,1,1,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.67,3.25,4.5,1.67,3.5,4.33,1.7,3.4,4.33,1.7,3.4,4.33,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-11-15,Blackpool,Chesterfield,1,0,H,1,0,H,A Kaye,13,6,9,3,12,19,11,2,1,3,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.67,3.25,4.5,1.73,3.25,4.33,1.75,3.25,4.2,1.75,3.25,4.2,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-11-15,Bournemouth,Peterboro,1,2,A,0,2,A,R Oliver,17,9,12,6,12,15,10,5,4,0,0,0,1.61,3.4,5.0,1.63,3.4,5.2,1.65,3.1,4.0,1.62,3.25,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.62,3.4,5.0,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-11-15,Brighton,Bristol City,1,4,A,1,3,A,I Williamson,6,8,1,5,16,13,5,1,3,3,0,0,1.9,3.25,3.5,1.91,3.25,3.75,1.9,3.1,3.0,1.91,3.4,3.25,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.25,3.5,2.0,1.71,,,,,,,EN,2003/2004
E3,2003-11-15,Colchester,Sheffield Weds,3,1,H,1,0,H,P Danson,8,11,4,6,12,12,5,3,2,4,0,0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,2.9,2.7,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.8,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-11-15,Grimsby,Stockport,1,1,D,0,0,D,M Atkinson,13,13,9,6,10,9,6,6,2,0,0,0,1.72,3.5,4.0,1.8,3.3,4.15,1.8,3.0,3.5,1.67,3.25,4.5,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.6,2.15,,,,,,,EN,2003/2004
E3,2003-11-15,Hartlepool,Rushden & D,2,1,H,1,0,H,C Foy,11,7,6,3,13,13,7,2,1,2,0,1,1.9,3.25,3.5,2.0,3.2,3.5,1.9,3.0,3.1,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-11-15,Luton,Wrexham,3,2,H,1,2,A,T Kettle,10,5,7,4,15,6,8,6,2,0,0,1,2.0,3.25,3.25,2.1,3.2,3.2,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-15,Oldham,Swindon,0,1,A,0,0,D,M Cowburn,17,13,12,8,10,11,5,3,1,2,0,1,2.0,3.25,3.25,2.1,3.2,3.2,2.1,2.9,2.9,1.91,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-11-15,Port Vale,Notts County,1,0,H,0,0,D,S Tanner,6,6,4,5,13,15,2,5,2,7,0,0,1.66,3.5,4.33,1.67,3.45,4.75,1.7,3.1,3.8,1.73,3.2,4.33,1.67,3.4,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-15,QPR,Plymouth,3,0,H,1,0,H,T Parkes,9,9,6,6,15,8,7,5,1,0,0,0,2.0,3.25,3.25,2.0,3.2,3.5,2.0,2.9,3.0,2.0,3.2,3.2,2.1,3.1,3.2,2.1,3.1,3.2,2.1,3.1,3.2,1.65,2.05,,,,,,,EN,2003/2004
E3,2003-11-15,Wycombe,Brentford,1,2,A,0,1,A,K Hill,11,6,4,4,11,12,9,4,1,1,0,0,2.37,3.2,2.62,2.35,3.3,2.7,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.38,3.2,2.62,2.38,3.2,2.62,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-22,Brentford,Grimsby,1,3,A,1,1,D,P Taylor,8,14,3,10,13,12,8,1,1,1,0,0,1.9,3.25,3.5,1.95,3.3,3.5,2.0,3.0,2.9,1.73,3.4,4.0,1.91,3.25,3.5,1.91,3.25,3.5,2.1,3.2,3.0,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-22,Bristol City,Barnsley,2,1,H,1,0,H,A Marriner,13,6,8,3,9,17,6,5,2,2,0,0,2.0,3.25,3.25,2.0,3.25,3.4,2.0,3.0,2.9,2.0,3.2,3.2,2.1,3.25,3.0,2.1,3.2,3.1,2.0,3.2,3.2,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-11-22,Chesterfield,Oldham,1,1,D,1,0,H,T Parkes,15,7,6,2,13,12,4,4,1,3,0,0,2.4,3.2,2.6,2.45,3.2,2.65,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.4,3.1,2.6,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-11-22,Notts County,Brighton,1,2,A,1,2,A,M Cowburn,9,11,3,4,12,15,8,7,2,6,0,1,2.5,3.2,2.5,2.5,3.2,2.55,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.1,2.6,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-11-22,Peterboro,Blackpool,0,1,A,0,0,D,A Butler,16,4,6,2,10,8,6,2,0,2,0,0,2.3,3.2,2.7,2.3,3.25,2.8,2.3,2.9,2.5,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-11-22,Plymouth,Hartlepool,2,0,H,1,0,H,I Williamson,25,2,8,0,13,16,2,1,4,0,0,0,1.8,3.25,4.0,1.85,3.25,4.0,1.8,3.0,3.5,1.73,3.2,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.3,3.6,1.75,1.95,,,,,,,EN,2003/2004
E3,2003-11-22,Rushden & D,Colchester,4,0,H,2,0,H,A Hall,19,14,14,9,13,13,6,8,1,2,0,1,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.1,2.3,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.37,3.1,2.62,1.71,2.0,,,,,,,EN,2003/2004
E3,2003-11-22,Sheffield Weds,Luton,0,0,D,0,0,D,J P Robinson,12,10,9,2,9,19,6,5,1,1,0,0,2.0,3.25,3.25,1.9,3.25,3.7,1.85,3.0,3.3,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,1.83,3.2,3.75,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-11-22,Stockport,Bournemouth,3,2,H,2,0,H,N Miller,9,13,5,8,7,9,6,10,1,1,0,0,2.4,3.2,2.6,2.55,3.2,2.5,2.35,3.0,2.35,2.6,3.2,2.38,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,1.9,1.79,,,,,,,EN,2003/2004
E3,2003-11-22,Swindon,QPR,1,1,D,1,0,H,B Knight,11,8,5,6,11,16,7,7,0,4,0,0,2.62,3.2,2.37,2.6,3.2,2.45,2.4,3.0,2.3,2.6,3.2,2.38,2.62,3.2,2.38,2.6,3.2,2.4,2.6,3.1,2.4,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-11-22,Tranmere,Port Vale,1,0,H,0,0,D,L Mason,6,13,3,10,14,10,5,4,1,1,0,0,2.25,3.25,2.75,2.25,3.3,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.25,3.2,2.75,1.85,1.85,,,,,,,EN,2003/2004
E3,2003-11-22,Wrexham,Wycombe,0,0,D,0,0,D,G Salisbury,13,5,4,3,7,7,4,8,1,1,0,0,1.61,3.4,5.0,1.68,3.35,4.8,1.65,3.1,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.62,3.4,5.0,1.66,3.3,4.5,1.79,1.9,,,,,,,EN,2003/2004
E3,2003-11-29,Barnsley,Stockport,3,3,D,1,2,A,C Boyeson,19,8,10,4,11,15,15,1,4,3,0,0,1.61,3.4,5.0,1.61,3.4,5.25,1.7,3.1,3.8,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.72,3.25,4.2,1.85,1.79,,,,,,,EN,2003/2004
E3,2003-11-29,Blackpool,Bristol City,1,0,H,0,0,D,P Prosser,10,16,6,9,19,7,4,6,3,0,0,0,2.4,3.2,2.6,2.5,3.2,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.62,3.2,2.38,2.4,3.2,2.6,2.5,3.1,2.5,1.85,1.79,,,,,,,EN,2003/2004
E3,2003-11-29,Bournemouth,Brentford,1,0,H,0,0,D,P Armstrong,19,9,10,7,11,15,8,5,1,2,0,0,1.9,3.25,3.5,1.9,3.3,3.7,1.85,3.0,3.3,1.83,3.2,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.3,3.6,1.83,1.83,,,,,,,EN,2003/2004
E3,2003-11-29,Brighton,Wrexham,2,0,H,1,0,H,A Bates,7,6,7,4,8,12,5,8,1,0,0,0,1.72,3.5,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.83,3.4,3.5,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2,1.71,1.95,,,,,,,EN,2003/2004
E3,2003-11-29,Colchester,Plymouth,0,2,A,0,2,A,K Wright,5,6,1,5,15,21,8,4,0,5,0,0,2.3,3.2,2.7,2.35,3.2,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.3,3.2,2.7,2.3,3.2,2.62,1.71,1.95,,,,,,,EN,2003/2004
E3,2003-11-29,Grimsby,Tranmere,0,1,A,0,0,D,K Friend,9,5,2,2,11,15,10,2,1,1,0,0,1.9,3.25,3.5,1.9,3.3,3.7,1.9,3.0,3.1,1.83,3.4,3.5,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.2,3.5,1.85,1.79,,,,,,,EN,2003/2004
E3,2003-11-29,Hartlepool,Swindon,2,0,H,1,0,H,E Evans,7,16,4,9,7,13,4,10,1,3,0,0,2.1,3.25,3.0,2.1,3.25,3.15,2.1,2.9,2.9,1.91,3.25,3.4,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,1.75,1.9,,,,,,,EN,2003/2004
E3,2003-11-29,Luton,Chesterfield,1,0,H,1,0,H,R Olivier,15,3,9,0,19,11,2,4,3,2,0,0,1.57,3.4,5.5,1.6,3.4,5.5,1.65,3.1,4.0,1.57,3.5,5.0,1.57,3.4,5.5,1.57,3.4,5.5,1.66,3.4,4.33,1.71,1.95,,,,,,,EN,2003/2004
E3,2003-11-29,Oldham,Notts County,0,1,A,0,1,A,M Ryan,6,8,4,3,9,17,4,14,4,4,0,1,1.8,3.25,4.0,1.8,3.3,4.1,1.85,3.0,3.3,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.2,3.5,1.75,1.9,,,,,,,EN,2003/2004
E3,2003-11-29,Port Vale,Rushden & D,1,1,D,1,1,D,M Cowburn,13,11,12,8,8,9,5,5,0,0,0,0,1.9,3.25,3.5,1.9,3.3,3.7,1.85,3.0,3.3,1.8,3.4,3.6,1.8,3.25,4.0,1.8,3.25,4.0,1.9,3.25,3.4,1.65,2.0,,,,,,,EN,2003/2004
E3,2003-11-29,QPR,Sheffield Weds,3,0,H,1,0,H,L Cable,13,2,6,1,17,13,5,6,1,1,0,0,1.66,3.4,4.5,1.67,3.45,4.75,1.7,3.1,3.8,1.73,3.2,4.33,1.73,3.25,4.33,1.73,3.25,4.33,1.72,3.4,4.0,1.65,2.0,,,,,,,EN,2003/2004
E3,2003-11-29,Wycombe,Peterboro,1,2,A,0,1,A,S Tomlin,6,11,3,5,18,13,4,10,1,1,0,0,2.2,3.25,2.8,2.3,3.25,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.25,3.2,2.8,2.25,3.2,2.8,2.3,3.1,2.75,1.75,1.9,,,,,,,EN,2003/2004
E3,2003-12-12,Brighton,Port Vale,1,1,D,1,0,H,R Styles,15,5,10,4,14,15,8,3,2,2,0,0,1.667,3.4,4.5,1.73,3.4,4.4,1.7,3.1,3.8,1.615,3.5,4.5,1.73,3.25,4.33,1.75,3.25,4.2,1.66,3.3,4.5,1.85,1.85,,,,,,,EN,2003/2004
